layer,PC,context,n,mean,std,ci_low,ci_high
29,4,intergenic,8000,-0.050280146300792694,0.30706992745399475,-0.05620761197060346,-0.043030974268913266
29,5,intergenic,8000,0.006072998046875,0.11919083446264267,0.0035353385435882958,0.008476198022253812
30,1,intergenic,8000,0.2774920165538788,0.9254461526870728,0.25460920855402946,0.29806242063641547
30,2,intergenic,8000,-0.003328897524625063,0.12113551795482635,-0.005705927324015647,-0.0006177755727549084
30,3,intergenic,8000,0.028687678277492523,1.2120393514633179,0.004513758758548647,0.05224304208531976
30,4,intergenic,8000,-0.07055751234292984,1.4263650178909302,-0.09950161147862673,-0.040933911968022575
30,5,intergenic,8000,-0.039708223193883896,1.2512532472610474,-0.06542908512055874,-0.014977311459369945
31,1,intergenic,8000,0.2774920165538788,0.9254461526870728,0.2585171900689602,0.2967670872807503
31,2,intergenic,8000,-0.003328897524625063,0.12113551795482635,-0.006132470711600035,-0.0005057080619735642
31,3,intergenic,8000,0.028687678277492523,1.2120393514633179,0.001548038245528005,0.05369035601615906
31,4,intergenic,8000,-0.07055751234292984,1.4263650178909302,-0.10280598029494285,-0.038920800015330305
