layer,metric,PC,spearman_r,p,n
1,M4_set_refC,4,,,60000
1,M4_set_refC,5,,,60000
2,M4_set_refC,1,,,60000
2,M4_set_refC,2,,,60000
2,M4_set_refC,3,,,60000
2,M4_set_refC,4,,,60000
2,M4_set_refC,5,,,60000
3,M4_set_refC,1,,,60000
3,M4_set_refC,2,,,60000
3,M4_set_refC,3,,,60000
3,M4_set_refC,4,,,60000
3,M4_set_refC,5,,,60000
4,M4_set_refC,1,,,60000
4,M4_set_refC,2,,,60000
4,M4_set_refC,3,,,60000
4,M4_set_refC,4,,,60000
4,M4_set_refC,5,,,60000
5,M4_set_refC,1,,,60000
5,M4_set_refC,2,,,60000
5,M4_set_refC,3,,,60000
5,M4_set_refC,4,,,60000
5,M4_set_refC,5,,,60000
6,M4_set_refC,1,,,60000
6,M4_set_refC,2,,,60000
6,M4_set_refC,3,,,60000
6,M4_set_refC,4,,,60000
6,M4_set_refC,5,,,60000
7,M4_set_refC,1,,,60000
7,M4_set_refC,2,,,60000
7,M4_set_refC,3,,,60000
7,M4_set_refC,4,,,60000
7,M4_set_refC,5,,,60000
8,M4_set_refC,1,,,60000
8,M4_set_refC,2,,,60000
8,M4_set_refC,3,,,60000
8,M4_set_refC,4,,,60000
8,M4_set_refC,5,,,60000
9,M4_set_refC,1,,,60000
9,M4_set_refC,2,,,60000
9,M4_set_refC,3,,,60000
9,M4_set_refC,4,,,60000
9,M4_set_refC,5,,,60000
10,M4_set_refC,1,,,60000
10,M4_set_refC,2,,,60000
10,M4_set_refC,3,,,60000
10,M4_set_refC,4,,,60000
10,M4_set_refC,5,,,60000
11,M4_set_refC,1,,,60000
11,M4_set_refC,2,,,60000
11,M4_set_refC,3,,,60000
11,M4_set_refC,4,,,60000
11,M4_set_refC,5,,,60000
12,M4_set_refC,1,,,60000
12,M4_set_refC,2,,,60000
12,M4_set_refC,3,,,60000
12,M4_set_refC,4,,,60000
12,M4_set_refC,5,,,60000
13,M4_set_refC,1,,,60000
13,M4_set_refC,2,,,60000
13,M4_set_refC,3,,,60000
13,M4_set_refC,4,,,60000
13,M4_set_refC,5,,,60000
14,M4_set_refC,1,,,60000
14,M4_set_refC,2,,,60000
14,M4_set_refC,3,,,60000
14,M4_set_refC,4,,,60000
14,M4_set_refC,5,,,60000
15,M4_set_refC,1,,,60000
15,M4_set_refC,2,,,60000
15,M4_set_refC,3,,,60000
15,M4_set_refC,4,,,60000
15,M4_set_refC,5,,,60000
16,M4_set_refC,1,,,60000
16,M4_set_refC,2,,,60000
16,M4_set_refC,3,,,60000
16,M4_set_refC,4,,,60000
16,M4_set_refC,5,,,60000
17,M4_set_refC,1,,,60000
17,M4_set_refC,2,,,60000
17,M4_set_refC,3,,,60000
17,M4_set_refC,4,,,60000
17,M4_set_refC,5,,,60000
18,M4_set_refC,1,,,60000
18,M4_set_refC,2,,,60000
18,M4_set_refC,3,,,60000
18,M4_set_refC,4,,,60000
18,M4_set_refC,5,,,60000
19,M4_set_refC,1,,,60000
19,M4_set_refC,2,,,60000
19,M4_set_refC,3,,,60000
19,M4_set_refC,4,,,60000
19,M4_set_refC,5,,,60000
20,M4_set_refC,1,,,60000
20,M4_set_refC,2,,,60000
20,M4_set_refC,3,,,60000
20,M4_set_refC,4,,,60000
20,M4_set_refC,5,,,60000
21,M4_set_refC,1,,,60000
21,M4_set_refC,2,,,60000
21,M4_set_refC,3,,,60000
21,M4_set_refC,4,,,60000
21,M4_set_refC,5,,,60000
22,M4_set_refC,1,,,60000
22,M4_set_refC,2,,,60000
22,M4_set_refC,3,,,60000
22,M4_set_refC,4,,,60000
22,M4_set_refC,5,,,60000
23,M4_set_refC,1,,,60000
23,M4_set_refC,2,,,60000
23,M4_set_refC,3,,,60000
23,M4_set_refC,4,,,60000
23,M4_set_refC,5,,,60000
24,M4_set_refC,1,,,60000
24,M4_set_refC,2,,,60000
24,M4_set_refC,3,,,60000
24,M4_set_refC,4,,,60000
24,M4_set_refC,5,,,60000
25,M4_set_refC,1,,,60000
25,M4_set_refC,2,,,60000
25,M4_set_refC,3,,,60000
25,M4_set_refC,4,,,60000
25,M4_set_refC,5,,,60000
26,M4_set_refC,1,,,60000
26,M4_set_refC,2,,,60000
26,M4_set_refC,3,,,60000
26,M4_set_refC,4,,,60000
26,M4_set_refC,5,,,60000
27,M4_set_refC,1,,,60000
27,M4_set_refC,2,,,60000
27,M4_set_refC,3,,,60000
27,M4_set_refC,4,,,60000
27,M4_set_refC,5,,,60000
28,M4_set_refC,1,,,60000
28,M4_set_refC,2,,,60000
28,M4_set_refC,3,,,60000
28,M4_set_refC,4,,,60000
28,M4_set_refC,5,,,60000
29,M4_set_refC,1,,,60000
29,M4_set_refC,2,,,60000
29,M4_set_refC,3,,,60000
29,M4_set_refC,4,,,60000
29,M4_set_refC,5,,,60000
30,M4_set_refC,1,,,60000
30,M4_set_refC,2,,,60000
30,M4_set_refC,3,,,60000
30,M4_set_refC,4,,,60000
30,M4_set_refC,5,,,60000
31,M4_set_refC,1,,,60000
31,M4_set_refC,2,,,60000
31,M4_set_refC,3,,,60000
31,M4_set_refC,4,,,60000
31,M4_set_refC,5,,,60000
0,M5_tau_refA,1,-0.0039330203516891385,0.33536039314921384,60000
0,M5_tau_refA,2,0.0636887090926485,5.6638030956936884e-55,60000
0,M5_tau_refA,3,0.044079652844080414,3.357204152185868e-27,60000
0,M5_tau_refA,4,0.11917006739065623,1.2216245024984502e-188,60000
0,M5_tau_refA,5,-0.05022260695083004,8.053286027343785e-35,60000
1,M5_tau_refA,1,0.08433373625540838,3.930698920777962e-95,60000
1,M5_tau_refA,2,0.03701218310559896,1.2009823174975925e-19,60000
1,M5_tau_refA,3,0.05946582823898435,3.838012827690791e-48,60000
1,M5_tau_refA,4,0.12428623913198682,3.95208844082489e-205,60000
1,M5_tau_refA,5,-0.026288772690458522,1.191694763612511e-10,60000
2,M5_tau_refA,1,0.027773020731945673,1.0165211546121926e-11,60000
2,M5_tau_refA,2,0.06145220103155705,2.6866508034952265e-51,60000
2,M5_tau_refA,3,0.06719604809858398,5.290308832404506e-61,60000
2,M5_tau_refA,4,0.1349297361488766,1.0025723866681032e-241,60000
2,M5_tau_refA,5,-0.019474028500885213,1.8377259247723355e-06,60000
3,M5_tau_refA,1,0.006892426512694024,0.09135793725493786,60000
3,M5_tau_refA,2,0.05983927403014142,9.97406828077055e-49,60000
3,M5_tau_refA,3,0.12519522143109355,3.912578962729724e-208,60000
3,M5_tau_refA,4,0.1847983443790564,0.0,60000
3,M5_tau_refA,5,-0.02174986821312744,9.923066026882038e-08,60000
4,M5_tau_refA,1,0.06809592923570261,1.3313379042554417e-62,60000
4,M5_tau_refA,2,0.042569238446001044,1.7748886312799423e-25,60000
4,M5_tau_refA,3,0.16572268064366222,0.0,60000
4,M5_tau_refA,4,0.15633238719631573,0.0,60000
4,M5_tau_refA,5,0.20461009067306402,0.0,60000
5,M5_tau_refA,1,0.017093675978759004,2.8229623215800733e-05,60000
5,M5_tau_refA,2,0.005127344808624121,0.20914499808078127,60000
5,M5_tau_refA,3,0.18469616848734055,0.0,60000
5,M5_tau_refA,4,0.1502706551117652,5.825271365419184e-300,60000
5,M5_tau_refA,5,0.25509254776969637,0.0,60000
6,M5_tau_refA,1,0.17627118180971932,0.0,60000
6,M5_tau_refA,2,0.004223589952661401,0.3008804759124105,60000
6,M5_tau_refA,3,0.18780154459423312,0.0,60000
6,M5_tau_refA,4,0.18564219344715488,0.0,60000
6,M5_tau_refA,5,0.1426183752992465,4.25144671424328e-270,60000
7,M5_tau_refA,1,0.12867217390044203,7.802946766388114e-220,60000
7,M5_tau_refA,2,0.004126249041478652,0.3121582582074654,60000
7,M5_tau_refA,3,0.2056436218093756,0.0,60000
7,M5_tau_refA,4,0.205917807257124,0.0,60000
7,M5_tau_refA,5,0.06520280887010155,1.5481989036540294e-57,60000
8,M5_tau_refA,1,0.04079996565484387,1.557191377574756e-23,60000
8,M5_tau_refA,2,0.014319243668107148,0.0004521840326459025,60000
8,M5_tau_refA,3,0.26637355450032363,0.0,60000
8,M5_tau_refA,4,0.18014545364640183,0.0,60000
8,M5_tau_refA,5,0.2547056441453423,0.0,60000
9,M5_tau_refA,1,0.12795699765572166,2.1177369748281137e-217,60000
9,M5_tau_refA,2,0.03409902307250539,6.555690825634172e-17,60000
9,M5_tau_refA,3,0.24320714114095465,0.0,60000
9,M5_tau_refA,4,0.16018480327885082,0.0,60000
9,M5_tau_refA,5,0.2113386482075729,0.0,60000
10,M5_tau_refA,1,0.29430483354559905,0.0,60000
10,M5_tau_refA,2,0.037439953092004506,4.5619450685158644e-20,60000
10,M5_tau_refA,3,0.22909535204110734,0.0,60000
10,M5_tau_refA,4,0.19857019757813205,0.0,60000
10,M5_tau_refA,5,0.05753392061857587,3.5749775295611643e-45,60000
11,M5_tau_refA,1,0.24965330746404302,0.0,60000
11,M5_tau_refA,2,0.04190434251211331,9.748741548056224e-25,60000
11,M5_tau_refA,3,0.21583533044106498,0.0,60000
11,M5_tau_refA,4,0.18963386966790732,0.0,60000
11,M5_tau_refA,5,0.07624848082387499,4.60737849334486e-78,60000
12,M5_tau_refA,1,0.18213129043393578,0.0,60000
12,M5_tau_refA,2,0.04527794457720877,1.3082483591392457e-28,60000
12,M5_tau_refA,3,0.2632112695058811,0.0,60000
12,M5_tau_refA,4,0.2019167012474037,0.0,60000
12,M5_tau_refA,5,0.16865798865607626,0.0,60000
13,M5_tau_refA,1,0.2620283017075238,0.0,60000
13,M5_tau_refA,2,0.04896655671744831,3.499412040064134e-33,60000
13,M5_tau_refA,3,0.1862313319778529,0.0,60000
13,M5_tau_refA,4,0.15994060174894748,0.0,60000
13,M5_tau_refA,5,0.14149187536615648,7.719607167722592e-266,60000
14,M5_tau_refA,1,0.26013184723004423,0.0,60000
14,M5_tau_refA,2,0.048749439600693716,6.652248940683757e-33,60000
14,M5_tau_refA,3,0.18853125397672885,0.0,60000
14,M5_tau_refA,4,0.1663125645001563,0.0,60000
14,M5_tau_refA,5,0.1130426189865577,7.962338802987276e-170,60000
15,M5_tau_refA,1,0.2361999605380376,0.0,60000
15,M5_tau_refA,2,0.04360477841171203,1.1861487108272742e-26,60000
15,M5_tau_refA,3,0.2270637944333092,0.0,60000
15,M5_tau_refA,4,0.19772292043837977,0.0,60000
15,M5_tau_refA,5,0.08796556990769014,2.3044608666381114e-103,60000
16,M5_tau_refA,1,0.19109762759957982,0.0,60000
16,M5_tau_refA,2,0.03280491751507729,9.167000915105234e-16,60000
16,M5_tau_refA,3,0.2372334486366018,0.0,60000
16,M5_tau_refA,4,0.2358676830792608,0.0,60000
16,M5_tau_refA,5,0.048935864813472583,3.8327071678847405e-33,60000
17,M5_tau_refA,1,0.2728865317071727,0.0,60000
17,M5_tau_refA,2,0.0371961080218774,7.93170343598192e-20,60000
17,M5_tau_refA,3,0.20968056090691914,0.0,60000
17,M5_tau_refA,4,0.1853127340903102,0.0,60000
17,M5_tau_refA,5,0.07606102522631712,1.0931105960192644e-77,60000
18,M5_tau_refA,1,0.2776772168220647,0.0,60000
18,M5_tau_refA,2,0.030452662865173483,8.591822669421607e-14,60000
18,M5_tau_refA,3,0.2033378572463151,0.0,60000
18,M5_tau_refA,4,0.17428974184819268,0.0,60000
18,M5_tau_refA,5,0.1250364124240766,1.3151727155525737e-207,60000
19,M5_tau_refA,1,0.2657080322306172,0.0,60000
19,M5_tau_refA,2,0.020939850915348116,2.902805754901363e-07,60000
19,M5_tau_refA,3,0.2143016784161373,0.0,60000
19,M5_tau_refA,4,0.19678325595287063,0.0,60000
19,M5_tau_refA,5,0.1304256094796074,7.351996962963772e-226,60000
20,M5_tau_refA,1,0.29052137514313076,0.0,60000
20,M5_tau_refA,2,0.027463278731646588,1.7173842741351908e-11,60000
20,M5_tau_refA,3,0.19081124300297725,0.0,60000
20,M5_tau_refA,4,0.17246181079112147,0.0,60000
20,M5_tau_refA,5,0.1487569888464902,6.332394824074605e-294,60000
21,M5_tau_refA,1,0.2999004698941652,0.0,60000
21,M5_tau_refA,2,0.01983107915517534,1.1858999629454648e-06,60000
21,M5_tau_refA,3,0.18982238722288947,0.0,60000
21,M5_tau_refA,4,0.17862884940474627,0.0,60000
21,M5_tau_refA,5,0.12591004331322306,1.6368232958119103e-210,60000
22,M5_tau_refA,1,0.28778745918358606,0.0,60000
22,M5_tau_refA,2,0.00023892433817603473,0.9533320002159082,60000
22,M5_tau_refA,3,0.22989505914994882,0.0,60000
22,M5_tau_refA,4,0.22024190197429624,0.0,60000
22,M5_tau_refA,5,0.13214828872929957,7.314953527069612e-232,60000
23,M5_tau_refA,1,0.2950918042569268,0.0,60000
23,M5_tau_refA,2,-0.010947465588738974,0.007327211802959727,60000
23,M5_tau_refA,3,0.2596749793021926,0.0,60000
23,M5_tau_refA,4,0.2619625126492474,0.0,60000
23,M5_tau_refA,5,0.08150342039209256,5.844303337341214e-89,60000
24,M5_tau_refA,1,0.3699901022608472,0.0,60000
24,M5_tau_refA,2,-0.027939500066439513,7.650503034395797e-12,60000
24,M5_tau_refA,3,0.259495202155073,0.0,60000
24,M5_tau_refA,4,0.3164329478535511,0.0,60000
24,M5_tau_refA,5,0.06844523037930986,3.1462689107110633e-63,60000
25,M5_tau_refA,1,0.3944533663018252,0.0,60000
25,M5_tau_refA,2,-0.02769532323199056,1.1600526806893304e-11,60000
25,M5_tau_refA,3,0.18810116663672274,0.0,60000
25,M5_tau_refA,4,0.24821800568745703,0.0,60000
25,M5_tau_refA,5,0.07275350452843472,3.208102017327057e-71,60000
26,M5_tau_refA,1,0.41669204441456464,0.0,60000
26,M5_tau_refA,2,-0.013284975902580915,0.0011370538080342416,60000
26,M5_tau_refA,3,0.186539746635396,0.0,60000
26,M5_tau_refA,4,0.21570063721322438,0.0,60000
26,M5_tau_refA,5,0.07293022075092853,1.4723123185091365e-71,60000
27,M5_tau_refA,1,-0.11576443664608238,4.6709513239350653e-178,60000
27,M5_tau_refA,2,-0.017761668160027264,1.3554590487314121e-05,60000
27,M5_tau_refA,3,0.30489250892626224,0.0,60000
27,M5_tau_refA,4,0.30002429739542114,0.0,60000
27,M5_tau_refA,5,-0.05427064548765159,2.221682347982229e-40,60000
28,M5_tau_refA,1,-0.14889720400676562,1.7583056557035453e-294,60000
28,M5_tau_refA,2,0.09674965412162911,9.99589875892947e-125,60000
28,M5_tau_refA,3,0.0819988179139073,5.031894293905046e-90,60000
28,M5_tau_refA,4,0.21583957410865287,0.0,60000
28,M5_tau_refA,5,0.10122462896960793,2.107301069519938e-136,60000
29,M5_tau_refA,1,-0.0019744851567898873,0.6286424399602852,60000
29,M5_tau_refA,2,-0.10343711305848494,2.2517890485733034e-142,60000
29,M5_tau_refA,3,-0.287956370777933,0.0,60000
29,M5_tau_refA,4,-0.07933162129793637,2.2849049719957753e-84,60000
29,M5_tau_refA,5,0.14827485041077615,5.138795254868578e-292,60000
30,M5_tau_refA,1,0.1299374542932125,3.5682495396426467e-224,60000
30,M5_tau_refA,2,-0.1635813654388823,0.0,60000
30,M5_tau_refA,3,0.002755803417192094,0.4996640502942993,60000
30,M5_tau_refA,4,-0.023083649968036246,1.558898156042778e-08,60000
30,M5_tau_refA,5,-0.011635178826188076,0.004371067939719577,60000
31,M5_tau_refA,1,0.1299374542932125,3.5682495396426467e-224,60000
31,M5_tau_refA,2,-0.1635813654388823,0.0,60000
31,M5_tau_refA,3,0.002755803417192094,0.4996640502942993,60000
31,M5_tau_refA,4,-0.023083649968036246,1.558898156042778e-08,60000
31,M5_tau_refA,5,-0.011635178826188076,0.004371067939719577,60000
0,M5_tau_refB,1,0.010601494193400972,0.00940846444005528,60000
0,M5_tau_refB,2,0.008046632524670501,0.04872327810779157,60000
0,M5_tau_refB,3,0.03301355965955363,6.031789283866166e-16,60000
0,M5_tau_refB,4,0.027033383568821567,3.522863356769456e-11,60000
0,M5_tau_refB,5,0.004560395782555516,0.2639743133751459,60000
1,M5_tau_refB,1,0.025678480435182626,3.157859767715827e-10,60000
1,M5_tau_refB,2,-0.004242845953880689,0.2986820704999914,60000
1,M5_tau_refB,3,0.03400816539498442,7.915168966107466e-17,60000
1,M5_tau_refB,4,0.030579359607295666,6.784297020658414e-14,60000
1,M5_tau_refB,5,-0.0031195170642390486,0.4448026202823582,60000
2,M5_tau_refB,1,0.012973163322317021,0.0014838143730114388,60000
2,M5_tau_refB,2,-0.031438291744815966,1.33408039118643e-14,60000
2,M5_tau_refB,3,0.01602731439682677,8.63541588599211e-05,60000
2,M5_tau_refB,4,0.041091230776765436,7.551536093338115e-24,60000
2,M5_tau_refB,5,-0.041537547348791184,2.466837057625259e-24,60000
3,M5_tau_refB,1,-0.23943794825189862,0.0,60000
3,M5_tau_refB,2,-0.04600843328508153,1.7348069149600185e-29,60000
3,M5_tau_refB,3,0.0015998125783085824,0.6951583071914136,60000
3,M5_tau_refB,4,0.031442231916526904,1.3240310205254511e-14,60000
3,M5_tau_refB,5,0.0160477994384527,8.457102418889922e-05,60000
4,M5_tau_refB,1,-0.3153489248413154,0.0,60000
4,M5_tau_refB,2,-0.05042861460637724,4.29921554184044e-35,60000
4,M5_tau_refB,3,-0.024933350266322905,1.007478905889661e-09,60000
4,M5_tau_refB,4,0.04470885980392798,6.174982736983412e-28,60000
4,M5_tau_refB,5,-0.08500410293914412,1.2630023069417872e-96,60000
5,M5_tau_refB,1,-0.003669557795025581,0.36873857390172704,60000
5,M5_tau_refB,2,-0.033891857638571145,1.0067362590476143e-16,60000
5,M5_tau_refB,3,-0.0773819889140537,2.370445502019205e-80,60000
5,M5_tau_refB,4,0.035708115363137484,2.1472964504108945e-18,60000
5,M5_tau_refB,5,-0.23498147634743022,0.0,60000
6,M5_tau_refB,1,-0.23272538378357707,0.0,60000
6,M5_tau_refB,2,-0.025407632227728513,4.832527562087631e-10,60000
6,M5_tau_refB,3,-0.04408240274401375,3.332624567722549e-27,60000
6,M5_tau_refB,4,-0.02591351477023371,2.1753384772130835e-10,60000
6,M5_tau_refB,5,-0.08277471317325563,1.0486635444050611e-91,60000
7,M5_tau_refB,1,-0.2204806501356804,0.0,60000
7,M5_tau_refB,2,-0.010080795138721404,0.013538080287407682,60000
7,M5_tau_refB,3,-0.06495602878316774,4.0899780639160754e-57,60000
7,M5_tau_refB,4,-0.05080128690416897,1.3723518925547422e-35,60000
7,M5_tau_refB,5,-0.029042416495222975,1.1169990891313923e-12,60000
8,M5_tau_refB,1,-0.08088976154301869,1.1938442977807823e-87,60000
8,M5_tau_refB,2,-0.020052882756894163,9.00028770815094e-07,60000
8,M5_tau_refB,3,-0.15975311855546648,0.0,60000
8,M5_tau_refB,4,-0.03822606125793702,7.486223182637793e-21,60000
8,M5_tau_refB,5,-0.28148134695539145,0.0,60000
9,M5_tau_refB,1,-0.3781826450000881,0.0,60000
9,M5_tau_refB,2,-0.023586273962292174,7.554127674406117e-09,60000
9,M5_tau_refB,3,-0.09509814311666073,1.4911195940442971e-120,60000
9,M5_tau_refB,4,0.024718948338971036,1.3982562734936842e-09,60000
9,M5_tau_refB,5,-0.2965614987080306,0.0,60000
10,M5_tau_refB,1,-0.5856571086105938,0.0,60000
10,M5_tau_refB,2,-0.047709980375330294,1.3853072752288217e-31,60000
10,M5_tau_refB,3,-0.086686746774779,2.0005509652280812e-100,60000
10,M5_tau_refB,4,-0.04425037008288684,2.1255992155932132e-27,60000
10,M5_tau_refB,5,-0.06260956051672883,3.4936528080260104e-53,60000
11,M5_tau_refB,1,-0.5929877335007827,0.0,60000
11,M5_tau_refB,2,-0.059243732080265725,8.519690498618457e-48,60000
11,M5_tau_refB,3,-0.05460251625563498,7.44602254156482e-41,60000
11,M5_tau_refB,4,-0.011908346314251481,0.0035343859060206154,60000
11,M5_tau_refB,5,-0.06570906155447331,2.0860634071642202e-58,60000
12,M5_tau_refB,1,-0.5542349498697953,0.0,60000
12,M5_tau_refB,2,-0.05111848156066161,5.1583622645344254e-36,60000
12,M5_tau_refB,3,-0.1114002188876343,5.905140939212596e-165,60000
12,M5_tau_refB,4,-0.030894084142206325,3.7575182706047706e-14,60000
12,M5_tau_refB,5,-0.19433500830772224,0.0,60000
13,M5_tau_refB,1,-0.680802604522863,0.0,60000
13,M5_tau_refB,2,-0.06684741163624687,2.1743019303364483e-60,60000
13,M5_tau_refB,3,-0.008365792331306377,0.04044398787258153,60000
13,M5_tau_refB,4,0.0580397268586837,6.10020705493122e-46,60000
13,M5_tau_refB,5,-0.1308961316471383,1.7182200642567101e-227,60000
14,M5_tau_refB,1,-0.6948382239954197,0.0,60000
14,M5_tau_refB,2,-0.06288269279517773,1.2390207890957835e-53,60000
14,M5_tau_refB,3,-0.0008145787655593964,0.8418512216863208,60000
14,M5_tau_refB,4,0.053412095747547884,3.6435138836737384e-39,60000
14,M5_tau_refB,5,-0.07735729965528705,2.6609776172310677e-80,60000
15,M5_tau_refB,1,-0.6846208400154227,0.0,60000
15,M5_tau_refB,2,-0.04015160679708743,7.657561106078965e-23,60000
15,M5_tau_refB,3,-0.05154233848852159,1.3821675852573719e-36,60000
15,M5_tau_refB,4,-0.003923201295740359,0.3365683532492756,60000
15,M5_tau_refB,5,-0.02626917050828257,1.230004629981575e-10,60000
16,M5_tau_refB,1,-0.6620779610296725,0.0,60000
16,M5_tau_refB,2,-0.018221046767373596,8.062999995966384e-06,60000
16,M5_tau_refB,3,-0.058836385748653935,3.6495880700082723e-47,60000
16,M5_tau_refB,4,-0.06782262351974226,4.094851638083706e-62,60000
16,M5_tau_refB,5,0.10107166490078323,5.3913825776127124e-136,60000
17,M5_tau_refB,1,-0.7546622108820252,0.0,60000
17,M5_tau_refB,2,-0.043346363629708055,2.3440798656730427e-26,60000
17,M5_tau_refB,3,-0.006164603333119569,0.1310444064691914,60000
17,M5_tau_refB,4,0.07073480657510192,2.0498433019669766e-67,60000
17,M5_tau_refB,5,0.043918398462367725,5.1614966266257696e-27,60000
18,M5_tau_refB,1,-0.7678541904419324,0.0,60000
18,M5_tau_refB,2,-0.03965427502234557,2.554568011501181e-22,60000
18,M5_tau_refB,3,-0.002508430464788867,0.5389341002034385,60000
18,M5_tau_refB,4,0.09762229666771143,5.821340973933482e-127,60000
18,M5_tau_refB,5,-0.0430296233232009,5.372914199691456e-26,60000
19,M5_tau_refB,1,-0.7730385131738673,0.0,60000
19,M5_tau_refB,2,-0.023964362859185514,4.337839991237468e-09,60000
19,M5_tau_refB,3,-0.03737971153309276,5.231644826711015e-20,60000
19,M5_tau_refB,4,0.05202627095087531,3.032557853374416e-37,60000
19,M5_tau_refB,5,-0.06676177757845735,3.073301088717226e-60,60000
20,M5_tau_refB,1,-0.7861199459938661,0.0,60000
20,M5_tau_refB,2,-0.02777261350574571,1.0172260297007223e-11,60000
20,M5_tau_refB,3,-0.0018466289745429569,0.6510378683209457,60000
20,M5_tau_refB,4,0.11499037283891397,1.0735633461317995e-175,60000
20,M5_tau_refB,5,-0.10669529236904987,2.087507066474171e-151,60000
21,M5_tau_refB,1,-0.7891963317006759,0.0,60000
21,M5_tau_refB,2,-0.02023896994391774,7.125210296435829e-07,60000
21,M5_tau_refB,3,-0.03468093305556751,1.9382095319969023e-17,60000
21,M5_tau_refB,4,0.08782039166413692,4.992991207943331e-103,60000
21,M5_tau_refB,5,-0.06958457503001324,2.7038147574452966e-65,60000
22,M5_tau_refB,1,-0.7960272544648141,0.0,60000
22,M5_tau_refB,2,-0.0023811265213713045,0.5597296105263871,60000
22,M5_tau_refB,3,-0.05941500906855124,4.6074803741973475e-48,60000
22,M5_tau_refB,4,0.053348906408318894,4.468599956038845e-39,60000
22,M5_tau_refB,5,-0.13212265818156155,8.997264420133194e-232,60000
23,M5_tau_refB,1,-0.7879932198399511,0.0,60000
23,M5_tau_refB,2,0.005617711863492513,0.16881081390254843,60000
23,M5_tau_refB,3,-0.1176618318255366,6.491804560815868e-184,60000
23,M5_tau_refB,4,-0.0029222118757019156,0.4741275636982114,60000
23,M5_tau_refB,5,-0.07210076073947319,5.604084465692457e-70,60000
24,M5_tau_refB,1,-0.7575230386327316,0.0,60000
24,M5_tau_refB,2,-0.05570062118318284,1.9076415072968337e-42,60000
24,M5_tau_refB,3,-0.1361862586745988,2.990282481420583e-246,60000
24,M5_tau_refB,4,-0.024449552546038398,2.10275863932644e-09,60000
24,M5_tau_refB,5,0.0747715549945301,3.930880570395094e-75,60000
25,M5_tau_refB,1,-0.7173887234814306,0.0,60000
25,M5_tau_refB,2,-0.07238159330976533,1.6421838909776465e-70,60000
25,M5_tau_refB,3,-0.12765753478042563,2.1914633342120118e-216,60000
25,M5_tau_refB,4,0.02801501523286747,6.7215518703779284e-12,60000
25,M5_tau_refB,5,0.03186263208294369,5.8780071529326574e-15,60000
26,M5_tau_refB,1,-0.7080315258007738,0.0,60000
26,M5_tau_refB,2,-0.08651733853016316,4.865932859407625e-100,60000
26,M5_tau_refB,3,-0.13270862934487368,7.840013036159943e-234,60000
26,M5_tau_refB,4,0.10668880000458594,2.1772647768186534e-151,60000
26,M5_tau_refB,5,0.03544661543997489,3.7820847357110144e-18,60000
27,M5_tau_refB,1,-0.11100551540640151,8.526620270818688e-164,60000
27,M5_tau_refB,2,-0.08992212757717853,6.0588434070594125e-108,60000
27,M5_tau_refB,3,-0.25460467971275874,0.0,60000
27,M5_tau_refB,4,-0.06671439525297237,3.7211466089809426e-60,60000
27,M5_tau_refB,5,0.14681265105486166,2.895418585466777e-286,60000
28,M5_tau_refB,1,-0.215629106069866,0.0,60000
28,M5_tau_refB,2,-0.10100019688217271,8.357931293866619e-136,60000
28,M5_tau_refB,3,-0.22665697834275947,0.0,60000
28,M5_tau_refB,4,-0.08628984990006608,1.6007557680774386e-99,60000
28,M5_tau_refB,5,0.08554766240058768,7.620838384402475e-98,60000
29,M5_tau_refB,1,0.028440515501594325,3.220743638948016e-12,60000
29,M5_tau_refB,2,0.24881856988762338,0.0,60000
29,M5_tau_refB,3,0.1643884637103378,0.0,60000
29,M5_tau_refB,4,-0.07194348476822839,1.1120915359093511e-69,60000
29,M5_tau_refB,5,-0.21648874045492159,0.0,60000
30,M5_tau_refB,1,0.008917637364910257,0.02893550798574149,60000
30,M5_tau_refB,2,-0.04616741478825695,1.1128785588724824e-29,60000
30,M5_tau_refB,3,-0.13857902808263106,5.468287798103127e-255,60000
30,M5_tau_refB,4,0.13730389087380654,2.594204245249804e-250,60000
30,M5_tau_refB,5,0.14452606502818757,2.1668722733021555e-277,60000
31,M5_tau_refB,1,0.008917637364910257,0.02893550798574149,60000
31,M5_tau_refB,2,-0.04616741478825695,1.1128785588724824e-29,60000
31,M5_tau_refB,3,-0.13857902808263106,5.468287798103127e-255,60000
31,M5_tau_refB,4,0.13730389087380654,2.594204245249804e-250,60000
31,M5_tau_refB,5,0.14452606502818757,2.1668722733021555e-277,60000
0,M5_tau_refC,1,-0.06915337514901361,1.6513347379242845e-64,60000
0,M5_tau_refC,2,0.1052812636056594,1.8832977559057032e-147,60000
0,M5_tau_refC,3,-0.15897133057178503,0.0,60000
0,M5_tau_refC,4,0.09335902774726688,3.088852690231936e-116,60000
0,M5_tau_refC,5,-0.18790748974254887,0.0,60000
1,M5_tau_refC,1,-0.14430304845253045,1.5616548588400058e-276,60000
1,M5_tau_refC,2,0.10611220066461698,9.060657338128188e-150,60000
1,M5_tau_refC,3,-0.15548878068341476,0.0,60000
1,M5_tau_refC,4,0.08096604145581272,8.215364320450173e-88,60000
1,M5_tau_refC,5,-0.14347216771801238,2.3830256324281354e-273,60000
2,M5_tau_refC,1,-0.09027572633105817,8.78532766525632e-109,60000
2,M5_tau_refC,2,0.09612622313848837,3.836396439238926e-123,60000
2,M5_tau_refC,3,-0.15846251792822524,0.0,60000
